Date, GM price
2015-02-26, 37.5600
2015-02-27, 37.3100
2015-03-02, 37.6100
2015-03-03, 37.8000
2015-03-04, 37.5700
2015-03-05, 37.6100
2015-03-06, 36.8400
2015-03-09, 37.6600
2015-03-10, 37.5500
2015-03-11, 37.7800
2015-03-12, 38.4300
2015-03-13, 38.0500
2015-03-16, 38.5800
2015-03-17, 38.2900
2015-03-18, 38.5000
2015-03-19, 38.6500
2015-03-20, 38.8700
2015-03-23, 38.5900
2015-03-24, 37.8500
2015-03-25, 37.3800
2015-03-26, 37.3500
2015-03-27, 37.3100
2015-03-30, 37.6800
2015-03-31, 37.5000
2015-04-01, 36.7400
2015-04-02, 36.5000
2015-04-06, 36.6600
2015-04-07, 35.7300
2015-04-08, 36.1100
2015-04-09, 36.2900
2015-04-10, 36.5700
2015-04-13, 36.4000
2015-04-14, 36.4800
2015-04-15, 36.9400
2015-04-16, 37.0800
2015-04-17, 36.6400
2015-04-20, 37.1100
2015-04-21, 37.1600
2015-04-22, 37.1600
2015-04-23, 35.9200
2015-04-24, 35.5900
2015-04-27, 35.7800
2015-04-28, 35.7200
2015-04-29, 35.5100
2015-04-30, 35.0600
2015-05-01, 35.4200
2015-05-04, 35.4000
2015-05-05, 35.0100
2015-05-06, 34.7700
2015-05-07, 34.8800
2015-05-08, 35.3200
2015-05-11, 35.2200
2015-05-12, 34.7400
2015-05-13, 34.8000
2015-05-14, 34.6500
2015-05-15, 34.9100
2015-05-18, 35.0500
2015-05-19, 35.1200
2015-05-20, 35.0200
2015-05-21, 35.5800
2015-05-22, 35.7000
2015-05-26, 35.5200
2015-05-27, 35.8100
2015-05-28, 36.3900
2015-05-29, 35.9700
2015-06-01, 36.1800
2015-06-02, 36.2200
2015-06-03, 35.9400
2015-06-04, 35.5400
2015-06-05, 35.1200
2015-06-08, 34.9900
2015-06-09, 35.2600
2015-06-10, 35.5900
2015-06-11, 35.5500
2015-06-12, 35.7100
2015-06-15, 35.4600
2015-06-16, 35.6100
2015-06-17, 35.8100
2015-06-18, 36.2000
2015-06-19, 36.1100
2015-06-22, 36.1900
2015-06-23, 36.3000
2015-06-24, 35.1600
2015-06-25, 34.7000
2015-06-26, 34.3800
2015-06-29, 33.2300
2015-06-30, 33.3300
2015-07-01, 33.0400
2015-07-02, 33.2300
2015-07-06, 32.6500
2015-07-07, 32.8600
2015-07-08, 31.1900
2015-07-09, 31.0100
2015-07-10, 31.4000
2015-07-13, 31.6800
2015-07-14, 31.7700
2015-07-15, 31.4300
2015-07-16, 30.6100
2015-07-17, 30.6500
2015-07-20, 30.5000
2015-07-21, 30.3900
2015-07-22, 30.3000
2015-07-23, 31.5000
2015-07-24, 31.0600
2015-07-27, 31.0500
2015-07-28, 31.3200
2015-07-29, 31.9500
2015-07-30, 31.9100
2015-07-31, 31.5100
2015-08-03, 31.6800
2015-08-04, 31.5200
2015-08-05, 31.6000
2015-08-06, 31.8600
2015-08-07, 31.7400
2015-08-10, 31.9400
2015-08-11, 30.8300
2015-08-12, 30.8700
2015-08-13, 31.0600
2015-08-14, 31.4900
2015-08-17, 31.6100
2015-08-18, 31.7100
2015-08-19, 31.6300
2015-08-20, 30.8400
2015-08-21, 29.6000
2015-08-24, 27.8000
2015-08-25, 27.2800
2015-08-26, 28.1000
2015-08-27, 28.5800
2015-08-28, 29.0000
2015-08-31, 29.4400
2015-09-01, 28.6400
2015-09-02, 29.2100
2015-09-03, 29.1100
2015-09-04, 28.8800
2015-09-08, 29.8800
2015-09-09, 29.6200
2015-09-10, 30.0000
2015-09-11, 30.1500
2015-09-14, 30.7200
2015-09-15, 30.9900
2015-09-16, 31.2000
2015-09-17, 31.3100
2015-09-18, 30.5100
2015-09-21, 30.6200
2015-09-22, 30.0300
2015-09-23, 29.7200
2015-09-24, 29.4400
2015-09-25, 29.4100
2015-09-28, 28.5600
2015-09-29, 29.1500
2015-09-30, 30.0200
2015-10-01, 30.6700
2015-10-02, 31.7300
2015-10-05, 31.7600
2015-10-06, 32.2200
2015-10-07, 33.0500
2015-10-08, 33.4300
2015-10-09, 32.9500
2015-10-12, 33.0200
2015-10-13, 33.1300
2015-10-14, 33.3300
2015-10-15, 33.3200
2015-10-16, 33.1500
2015-10-19, 33.2400
2015-10-20, 33.4800
2015-10-21, 35.4200
2015-10-22, 35.4200
2015-10-23, 35.9500
2015-10-26, 35.6700
2015-10-27, 34.9700
2015-10-28, 35.2200
2015-10-29, 34.7500
2015-10-30, 34.9100
2015-11-02, 35.5700
2015-11-03, 35.7800
2015-11-04, 35.4200
2015-11-05, 35.4400
2015-11-06, 35.7500
2015-11-09, 35.6700
2015-11-10, 35.6200
2015-11-11, 35.5500
2015-11-12, 35.0900
2015-11-13, 34.3100
2015-11-16, 35.1700
2015-11-17, 35.2100
2015-11-18, 36.4600
2015-11-19, 36.1400
2015-11-20, 36.3400
2015-11-23, 36.0800
2015-11-24, 36.2200
2015-11-25, 36.3400
2015-11-27, 36.3700
2015-11-30, 36.2000
2015-12-01, 36.2600
2015-12-02, 35.7300
2015-12-03, 35.4700
2015-12-04, 36.2500
2015-12-07, 36.1300
2015-12-08, 35.4800
2015-12-09, 35.4500
2015-12-10, 35.6300
2015-12-11, 34.5500
2015-12-14, 34.3900
2015-12-15, 34.5400
2015-12-16, 35.1400
2015-12-17, 34.1100
2015-12-18, 33.6700
2015-12-21, 33.8300
2015-12-22, 34.2900
2015-12-23, 34.7800
2015-12-24, 34.6000
2015-12-28, 34.5100
2015-12-29, 34.5000
2015-12-30, 34.3300
2015-12-31, 34.0100
2016-01-04, 33.3100
2016-01-05, 32.4300
2016-01-06, 31.2700
2016-01-07, 29.9900
2016-01-08, 29.5300
2016-01-11, 30.2500
2016-01-12, 30.3000
2016-01-13, 30.4900
2016-01-14, 30.3000
2016-01-15, 29.5700
2016-01-19, 29.4000
2016-01-20, 29.4200
2016-01-21, 29.5500
2016-01-22, 29.2800
2016-01-25, 29.2300
2016-01-26, 29.6500
2016-01-27, 29.2100
2016-01-28, 29.0200
2016-01-29, 29.6400
2016-02-01, 30.1100
2016-02-02, 29.6500
2016-02-03, 28.9200
2016-02-04, 28.6400
2016-02-05, 28.5400
2016-02-08, 28.6800
2016-02-09, 27.8700
2016-02-10, 27.7100
2016-02-11, 26.9000
2016-02-12, 27.7100
2016-02-16, 28.5800
2016-02-17, 29.2700
2016-02-18, 29.0300
2016-02-19, 28.7800
2016-02-22, 29.6300
2016-02-23, 29.3800
2016-02-24, 28.8400
2016-02-25, 29.5000
2016-02-26, 29.6300
2016-02-29, 29.4400
2016-03-01, 30.0100
2016-03-02, 30.1500
2016-03-03, 31.0700
2016-03-04, 31.3700
2016-03-07, 31.5900
2016-03-08, 30.6800
2016-03-09, 30.5400
2016-03-10, 30.8200
2016-03-11, 31.2600
2016-03-14, 31.1800
2016-03-15, 31.0500
2016-03-16, 31.6900
2016-03-17, 31.9600
2016-03-18, 31.9600
2016-03-21, 32.0800
2016-03-22, 31.9000
2016-03-23, 31.3100
2016-03-24, 30.9600
2016-03-28, 31.0200
2016-03-29, 31.1900
2016-03-30, 30.9900
2016-03-31, 31.4300
2016-04-01, 30.4700
2016-04-04, 29.9000
2016-04-05, 29.6000
2016-04-06, 29.9400
2016-04-07, 29.4200
2016-04-08, 29.3700
2016-04-11, 29.5300
2016-04-12, 29.7100
2016-04-13, 30.7800
2016-04-14, 30.7200
2016-04-15, 30.5600
2016-04-18, 31.3100
2016-04-19, 31.9700
2016-04-20, 32.1900
2016-04-21, 32.6600
2016-04-22, 32.1800
2016-04-25, 31.9500
2016-04-26, 32.1900
2016-04-27, 32.1600
2016-04-28, 32.4400
2016-04-29, 31.8000
2016-05-02, 31.7500
2016-05-03, 31.2500
2016-05-04, 30.5900
2016-05-05, 30.5400
2016-05-06, 30.9600
2016-05-09, 30.7800
2016-05-10, 31.3500
2016-05-11, 31.0800
2016-05-12, 31.1800
2016-05-13, 30.5200
2016-05-16, 30.6700
2016-05-17, 30.6300
2016-05-18, 30.7500
2016-05-19, 30.3200
2016-05-20, 30.5700
2016-05-23, 30.5900
2016-05-24, 31.0500
2016-05-25, 31.6500
2016-05-26, 31.2900
2016-05-27, 31.3900
2016-05-31, 31.2800
2016-06-01, 30.2200
2016-06-02, 30.2600
2016-06-03, 29.6000
2016-06-06, 29.9900
2016-06-07, 30.2400
2016-06-08, 29.5700
2016-06-09, 29.3600
2016-06-10, 29.0600
2016-06-13, 29.0800
2016-06-14, 28.8300
2016-06-15, 28.8600
2016-06-16, 29.0200
2016-06-17, 29.2300
2016-06-20, 29.6500
2016-06-21, 29.5100
2016-06-22, 29.3200
2016-06-23, 29.8200
2016-06-24, 28.3500
2016-06-27, 27.5100
2016-06-28, 27.7400
2016-06-29, 28.1700
2016-06-30, 28.3000
2016-07-01, 28.8900
2016-07-05, 28.1700
2016-07-06, 28.4000
2016-07-07, 28.7400
2016-07-08, 29.6600
2016-07-11, 30.1300
2016-07-12, 30.6000
2016-07-13, 30.6300
2016-07-14, 30.7600
2016-07-15, 30.7700
2016-07-18, 30.8700
2016-07-19, 31.2500
2016-07-20, 31.4900
2016-07-21, 32.0300
2016-07-22, 32.1600
2016-07-25, 32.0600
2016-07-26, 32.1500
2016-07-27, 32.0200
2016-07-28, 30.9900
2016-07-29, 31.5400
2016-08-01, 31.3000
2016-08-02, 29.9300
2016-08-03, 30.2400
2016-08-04, 30.3400
2016-08-05, 30.8000
2016-08-08, 30.8800
2016-08-09, 31.0700
2016-08-10, 31.2500
2016-08-11, 31.7500
2016-08-12, 31.5700
2016-08-15, 31.8600
2016-08-16, 31.7100
2016-08-17, 31.8500
2016-08-18, 31.5500
2016-08-19, 31.8300
2016-08-22, 31.8700
2016-08-23, 31.9000
2016-08-24, 31.7800
2016-08-25, 31.5400
2016-08-26, 31.5300
2016-08-29, 31.8100
2016-08-30, 31.6700
2016-08-31, 31.9200
2016-09-01, 31.8000
2016-09-02, 32.1600
2016-09-06, 32.1300
2016-09-07, 31.8900
2016-09-08, 31.7100
2016-09-09, 30.4800
2016-09-12, 31.1800
2016-09-13, 30.9400
2016-09-14, 30.7100
2016-09-15, 31.1200
2016-09-16, 30.9700
2016-09-19, 31.7200
2016-09-20, 31.6500
2016-09-21, 32.1100
2016-09-22, 32.3900
2016-09-23, 32.1200
2016-09-26, 31.8000
2016-09-27, 31.6000
2016-09-28, 31.9000
2016-09-29, 31.4800
2016-09-30, 31.7700
2016-10-03, 32.0400
2016-10-04, 32.1700
2016-10-05, 32.6800
2016-10-06, 32.5300
2016-10-07, 32.3400
2016-10-10, 32.1500
2016-10-11, 31.8900
2016-10-12, 31.6800
2016-10-13, 31.5100
2016-10-14, 31.8700
2016-10-17, 31.5600
2016-10-18, 31.4000
2016-10-19, 31.8500
2016-10-20, 31.7500
2016-10-21, 32.0400
2016-10-24, 32.9800
2016-10-25, 31.6000
2016-10-26, 31.5800
2016-10-27, 31.3300
2016-10-28, 31.3200
2016-10-31, 31.6000
2016-11-01, 31.4800
2016-11-02, 31.4500
2016-11-03, 31.0700
2016-11-04, 31.1600
2016-11-07, 32.0200
2016-11-08, 31.7300
2016-11-09, 30.9600
2016-11-10, 32.7300
2016-11-11, 34.0200
2016-11-14, 33.2800
2016-11-15, 33.4300
2016-11-16, 33.2300
2016-11-17, 33.4200
2016-11-18, 33.0000
2016-11-21, 33.0100
2016-11-22, 33.8100
2016-11-23, 33.8600
2016-11-25, 34.2500
2016-11-28, 34.0500
2016-11-29, 34.5700
2016-11-30, 34.5300
2016-12-01, 36.4300
2016-12-02, 35.4100
2016-12-05, 34.9400
2016-12-06, 35.0700
2016-12-07, 36.3000
2016-12-08, 36.4200
2016-12-09, 37.6600
2016-12-12, 37.1000
2016-12-13, 37.3600
2016-12-14, 35.9500
2016-12-15, 36.2400
2016-12-16, 36.3700
2016-12-19, 36.4000
2016-12-20, 36.6100
2016-12-21, 36.4200
2016-12-22, 35.6900
2016-12-23, 35.6900
2016-12-27, 35.5400
2016-12-28, 35.1500
2016-12-29, 35.1400
2016-12-30, 34.8400
2017-01-03, 35.1500
2017-01-04, 37.0900
2017-01-05, 36.3900
2017-01-06, 35.9900
2017-01-09, 36.0100
2017-01-10, 37.3500
2017-01-11, 37.9500
2017-01-12, 37.5100
2017-01-13, 37.3400
2017-01-17, 37.3100
2017-01-18, 37.4700
2017-01-19, 37.3000
2017-01-20, 37.0100
2017-01-23, 36.6500
2017-01-24, 37.0000
2017-01-25, 38.2800
2017-01-26, 37.5200
2017-01-27, 37.0100
2017-01-30, 36.3300
2017-01-31, 36.6100
2017-02-01, 36.1400
2017-02-02, 35.7300
2017-02-03, 36.3300
2017-02-06, 36.8300
2017-02-07, 35.1000
2017-02-08, 35.1400
2017-02-09, 35.0800
2017-02-10, 35.1700
2017-02-13, 35.5200
2017-02-14, 37.2400
2017-02-15, 37.0800
2017-02-16, 37.0300
2017-02-17, 37.2200
2017-02-21, 37.8100
2017-02-22, 37.8400
2017-02-23, 37.2500
2017-02-24, 36.9000
2017-02-27, 37.2700
2017-02-28, 36.8400
2017-03-01, 37.4300
2017-03-02, 37.7600
2017-03-03, 38.2300
2017-03-06, 37.9100
2017-03-07, 37.5200
2017-03-08, 37.2700
2017-03-09, 36.8300
2017-03-10, 36.8300
2017-03-13, 36.8700
2017-03-14, 36.9600
2017-03-15, 37.0900
2017-03-16, 37.0800
2017-03-17, 36.3300
2017-03-20, 35.7100
2017-03-21, 34.5500
2017-03-22, 34.3900
2017-03-23, 34.2600
2017-03-24, 34.5600
2017-03-27, 34.7100
2017-03-28, 35.5600
2017-03-29, 35.5400
2017-03-30, 35.4100
2017-03-31, 35.3600
2017-04-03, 34.1700
2017-04-04, 34.2700
2017-04-05, 34.0000
2017-04-06, 34.1600
2017-04-07, 33.7100
2017-04-10, 33.9700
2017-04-11, 33.9200
2017-04-12, 33.9400
2017-04-13, 33.3900
2017-04-17, 33.9000
2017-04-18, 33.6900
2017-04-19, 33.7900
2017-04-20, 34.1000
2017-04-21, 33.7500
2017-04-24, 33.9100
2017-04-25, 33.9900
2017-04-26, 34.3800
2017-04-27, 34.5400
2017-04-28, 34.6400
2017-05-01, 34.2000
2017-05-02, 33.2000
2017-05-03, 33.4800
2017-05-04, 33.1500
2017-05-05, 33.7700
2017-05-08, 33.9700
2017-05-09, 34.2600
2017-05-10, 34.2300
2017-05-11, 34.1100
2017-05-12, 33.6200
2017-05-15, 33.8200
2017-05-16, 33.4200
2017-05-17, 32.4200
2017-05-18, 32.4700
2017-05-19, 32.7200
2017-05-22, 32.9200
2017-05-23, 33.2200
2017-05-24, 33.2000
2017-05-25, 32.6000
2017-05-26, 33.0700
2017-05-30, 33.5300
2017-05-31, 33.9300
2017-06-01, 34.4300
2017-06-02, 34.4500
2017-06-05, 34.4600
2017-06-06, 34.4300
2017-06-07, 34.3400
2017-06-08, 34.1100
2017-06-09, 34.3400
2017-06-12, 34.6800
2017-06-13, 34.5100
2017-06-14, 34.6100
2017-06-15, 34.6000
2017-06-16, 34.2900
2017-06-19, 34.3500
2017-06-20, 34.4000
2017-06-21, 34.1300
2017-06-22, 34.1900
2017-06-23, 34.2000
2017-06-26, 34.5200
2017-06-27, 34.2100
2017-06-28, 34.5800
2017-06-29, 34.8600
2017-06-30, 34.9300
2017-07-03, 35.5700
2017-07-05, 35.0100
2017-07-06, 34.8700
2017-07-07, 34.9400
2017-07-10, 35.1900
2017-07-11, 35.4000
2017-07-12, 35.5000
2017-07-13, 35.8600
2017-07-14, 36.3500
2017-07-17, 36.3800
2017-07-18, 36.4300
2017-07-19, 36.4700
2017-07-20, 36.4100
2017-07-21, 36.0700
2017-07-24, 35.8200
2017-07-25, 35.5700
2017-07-26, 35.6200
2017-07-27, 35.9400
2017-07-28, 35.7700
2017-07-31, 35.9800
2017-08-01, 35.3000
2017-08-02, 34.8200
2017-08-03, 34.7700
2017-08-04, 35.2700
2017-08-07, 35.3000
2017-08-08, 35.3900
2017-08-09, 35.2800
2017-08-10, 34.8800
2017-08-11, 34.9300
2017-08-14, 35.4700
2017-08-15, 35.5400
2017-08-16, 35.7500
2017-08-17, 35.0000
2017-08-18, 34.8300
2017-08-21, 34.9100
2017-08-22, 35.3000
2017-08-23, 35.4900
2017-08-24, 35.5200
2017-08-25, 35.6000
2017-08-28, 35.5100
2017-08-29, 35.5200
2017-08-30, 35.8200
2017-08-31, 36.5400
2017-09-01, 37.3600
2017-09-05, 37.2300
2017-09-06, 37.6700
2017-09-07, 36.9100
2017-09-08, 37.0000
2017-09-11, 37.3500
2017-09-12, 37.8900
2017-09-13, 38.2100
2017-09-14, 38.7900
2017-09-15, 38.8800
2017-09-18, 38.5900
2017-09-19, 38.7000
2017-09-20, 38.8800
2017-09-21, 39.1000
2017-09-22, 39.4200
2017-09-25, 40.3000
2017-09-26, 40.2600
2017-09-27, 40.5800
2017-09-28, 40.5800
2017-09-29, 40.3800
2017-10-02, 42.1500
2017-10-03, 43.4500
2017-10-04, 43.7800
2017-10-05, 43.8500
2017-10-06, 44.9300
2017-10-09, 45.3300
2017-10-10, 45.2100
2017-10-11, 45.4700
2017-10-12, 44.8900
2017-10-13, 45.8800
2017-10-16, 45.7600
2017-10-17, 45.0200
2017-10-18, 45.1200
2017-10-19, 45.3500
2017-10-20, 45.6100
2017-10-23, 45.1500
2017-10-24, 46.4800
2017-10-25, 45.1200
2017-10-26, 45.2500
2017-10-27, 44.6400
2017-10-30, 43.3700
2017-10-31, 42.9800
2017-11-01, 43.1300
2017-11-02, 42.6000
2017-11-03, 42.3400
2017-11-06, 42.1400
2017-11-07, 41.7000
2017-11-08, 42.1100
2017-11-09, 42.1100
2017-11-10, 42.6600
2017-11-13, 43.5700
2017-11-14, 43.0000
2017-11-15, 42.8600
2017-11-16, 43.6000
2017-11-17, 43.8800
2017-11-20, 44.8800
2017-11-21, 44.9700
2017-11-22, 44.2900
2017-11-24, 44.4600
2017-11-27, 44.1700
2017-11-28, 44.9200
2017-11-29, 43.8100
2017-11-30, 43.0900
2017-12-01, 42.7900
2017-12-04, 43.0500
2017-12-05, 42.8000
2017-12-06, 42.1500
2017-12-07, 42.0200
2017-12-08, 42.0200
2017-12-11, 41.6700
2017-12-12, 41.5300
2017-12-13, 41.4000
2017-12-14, 40.8100
2017-12-15, 40.9500
2017-12-18, 42.1500
2017-12-19, 42.4900
2017-12-20, 42.5200
2017-12-21, 42.1600
2017-12-22, 42.0200
2017-12-26, 41.8000
2017-12-27, 41.3100
2017-12-28, 41.3800
2017-12-29, 40.9900
2018-01-02, 41.8000
2018-01-03, 42.8200
2018-01-04, 44.1400
2018-01-05, 44.0100
2018-01-08, 44.2200
2018-01-09, 44.0500
2018-01-10, 43.0000
2018-01-11, 44.1900
2018-01-12, 44.0700
2018-01-16, 44.1900
2018-01-17, 44.0300
2018-01-18, 43.8600
2018-01-19, 43.1500
2018-01-22, 43.2900
2018-01-23, 43.3800
2018-01-24, 44.1600
2018-01-25, 43.1600
2018-01-26, 43.4900
2018-01-29, 43.0200
2018-01-30, 42.7000
2018-01-31, 42.4100
2018-02-01, 42.4300
2018-02-02, 41.0000
2018-02-05, 39.5400
2018-02-06, 41.8600
2018-02-07, 42.3900
2018-02-08, 40.7500
2018-02-09, 41.4600
2018-02-12, 42.0000
2018-02-13, 41.4000
2018-02-14, 41.8100
2018-02-15, 41.8500
2018-02-16, 41.0900
2018-02-20, 40.7700
2018-02-21, 40.5600
2018-02-22, 40.9100
2018-02-23, 40.9100
2018-02-26, 41.5400
2018-02-27, 40.1700
2018-02-28, 39.3500
2018-03-01, 37.7900
2018-03-02, 37.4300
2018-03-05, 37.7400
2018-03-06, 37.9300
2018-03-07, 37.7400
2018-03-08, 37.8400
2018-03-09, 37.8400
2018-03-12, 37.8300
2018-03-13, 38.0100
2018-03-14, 37.6900
2018-03-15, 37.8500
2018-03-16, 37.9400
2018-03-19, 37.0100
2018-03-20, 36.8900
2018-03-21, 37.5800
2018-03-22, 36.3500
2018-03-23, 35.1700
2018-03-26, 35.9900
2018-03-27, 34.8700
2018-03-28, 35.4700
2018-03-29, 36.3400
2018-04-02, 35.7600
2018-04-03, 36.9400
2018-04-04, 38.0300
2018-04-05, 38.0000
2018-04-06, 37.6800
2018-04-09, 37.8300
2018-04-10, 39.0700
2018-04-11, 39.0000
2018-04-12, 38.8300
2018-04-13, 38.7300
2018-04-16, 39.1700
2018-04-17, 39.2200
2018-04-18, 38.9300
2018-04-19, 37.7700
2018-04-20, 37.6100
2018-04-23, 37.6900
2018-04-24, 37.9300
2018-04-25, 38.1100
2018-04-26, 38.2500
2018-04-27, 37.6500
2018-04-30, 36.7400
2018-05-01, 36.4200
2018-05-02, 36.2000
2018-05-03, 36.1500
2018-05-04, 36.7100
2018-05-07, 36.3400
2018-05-08, 36.3300
2018-05-09, 36.2700
2018-05-10, 37.1600
2018-05-11, 36.8900
2018-05-14, 36.6300
2018-05-15, 36.9400
2018-05-16, 38.0300
2018-05-17, 38.3000
2018-05-18, 37.7900
2018-05-21, 38.0900
2018-05-22, 38.2800
2018-05-23, 37.8500
2018-05-24, 38.3900
2018-05-25, 38.3000
2018-05-29, 37.3800
2018-05-30, 37.8300
2018-05-31, 42.7000
2018-06-01, 43.2000
2018-06-04, 43.7800
2018-06-05, 43.4100
2018-06-06, 43.9300
2018-06-07, 44.0100
2018-06-08, 44.2500
2018-06-11, 44.8500
2018-06-12, 44.1800
2018-06-13, 44.4500
2018-06-14, 43.5700
2018-06-15, 43.9100
2018-06-18, 43.9500
2018-06-19, 42.2600
2018-06-20, 41.9500
2018-06-21, 41.1200
2018-06-22, 41.2500
2018-06-25, 40.6100
2018-06-26, 41.0100
2018-06-27, 40.3700
2018-06-28, 40.5200
2018-06-29, 39.4000
2018-07-02, 39.5000
2018-07-03, 38.9700
2018-07-05, 39.4700
2018-07-06, 39.1600
2018-07-09, 39.7500
2018-07-10, 40.0900
2018-07-11, 39.3000
2018-07-12, 39.2700
2018-07-13, 39.3600
2018-07-16, 39.5600
2018-07-17, 40.0300
2018-07-18, 39.8700
2018-07-19, 39.3100
2018-07-20, 39.4000
2018-07-23, 39.2700
2018-07-24, 39.4800
2018-07-25, 37.6500
2018-07-26, 36.7500
2018-07-27, 37.5300
2018-07-30, 37.6700
2018-07-31, 37.9100
2018-08-01, 37.1400
2018-08-02, 36.6200
2018-08-03, 37.7300
2018-08-06, 37.6000
2018-08-07, 37.5800
2018-08-08, 37.6600
2018-08-09, 37.5100
2018-08-10, 36.5900
2018-08-13, 36.1600
2018-08-14, 36.2000
2018-08-15, 35.9400
2018-08-16, 36.2900
2018-08-17, 36.3800
2018-08-20, 36.7700
2018-08-21, 36.9100
2018-08-22, 36.1300
2018-08-23, 35.6700
2018-08-24, 35.9500
2018-08-27, 37.6900
2018-08-28, 37.3200
2018-08-29, 37.1200
2018-08-30, 36.3600
2018-08-31, 36.0500
2018-09-04, 35.6000
2018-09-05, 35.2900
2018-09-06, 34.3800
2018-09-07, 33.9100
2018-09-10, 33.8700
2018-09-11, 33.7700
2018-09-12, 34.0600
2018-09-13, 34.2500
2018-09-14, 34.6300
2018-09-17, 35.0200
2018-09-18, 35.1000
2018-09-19, 35.7300
2018-09-20, 36.0800
2018-09-21, 35.3200
2018-09-24, 34.7500
2018-09-25, 33.5500
2018-09-26, 33.7300
2018-09-27, 33.6700
2018-09-28, 33.6700
2018-10-01, 34.2000
2018-10-02, 33.3000
2018-10-03, 34.0000
2018-10-04, 34.2500
2018-10-05, 34.1200
2018-10-08, 34.2500
2018-10-09, 32.6500
2018-10-10, 32.6000
2018-10-11, 32.3100
2018-10-12, 31.7900
2018-10-15, 32.1200
2018-10-16, 32.3400
2018-10-17, 31.9300
2018-10-18, 31.0800
2018-10-19, 31.2000
2018-10-22, 31.3400
2018-10-23, 32.1200
2018-10-24, 30.5600
2018-10-25, 32.0000
2018-10-26, 32.6500
2018-10-29, 33.1300
2018-10-30, 33.5400
2018-10-31, 36.5900
2018-11-01, 36.4700
2018-11-02, 36.0300
2018-11-05, 36.2500
2018-11-06, 36.4600
2018-11-07, 36.8800
2018-11-08, 36.5700
2018-11-09, 35.7000
2018-11-12, 35.6900
2018-11-13, 35.9300
2018-11-14, 35.2300
2018-11-15, 35.5500
2018-11-16, 35.7500
2018-11-19, 35.6800
2018-11-20, 35.0900
2018-11-21, 35.5500
2018-11-23, 35.9300
2018-11-26, 37.6500
2018-11-27, 36.6900
2018-11-28, 36.9500
2018-11-29, 36.7600
2018-11-30, 37.9500
2018-12-03, 38.4500
2018-12-04, 36.5200
2018-12-06, 35.7000
2018-12-07, 34.6900
2018-12-10, 34.4200
2018-12-11, 34.6900
2018-12-12, 35.6800
2018-12-13, 35.1100
2018-12-14, 35.1000
2018-12-17, 34.6600
2018-12-18, 34.9000
2018-12-19, 34.9300
2018-12-20, 34.2700
2018-12-21, 32.9800
2018-12-24, 32.3700
2018-12-26, 33.5200
2018-12-27, 33.9600
2018-12-28, 33.9200
2018-12-31, 33.4500
2019-01-02, 33.6400
2019-01-03, 32.2500
2019-01-04, 33.3300
2019-01-07, 34.3600
2019-01-08, 34.8100
2019-01-09, 35.1800
2019-01-10, 34.7300
2019-01-11, 37.1800
2019-01-14, 37.6600
2019-01-15, 37.5500
2019-01-16, 37.6700
2019-01-17, 38.2600
2019-01-18, 38.6100
2019-01-22, 38.1500
2019-01-23, 37.6700
2019-01-24, 38.1600
2019-01-25, 38.6400
2019-01-28, 38.4600
2019-01-29, 38.4700
2019-01-30, 39.0900
2019-01-31, 39.0200
2019-02-01, 38.7800
2019-02-04, 38.9300
2019-02-05, 39.3000
2019-02-06, 39.9100
2019-02-07, 38.6500
2019-02-08, 38.7000
2019-02-11, 38.6300
2019-02-12, 39.0300
2019-02-13, 39.0000
2019-02-14, 38.8900
2019-02-15, 39.0900
2019-02-19, 39.5300
2019-02-20, 39.9500
2019-02-21, 39.6200
2019-02-22, 39.9900
2019-02-25, 40.1400
2019-02-26, 40.1100
2019-02-27, 40.0000
2019-02-28, 39.4800
2019-03-01, 39.5300
2019-03-04, 39.2500
2019-03-05, 39.2800
2019-03-06, 38.6700
2019-03-07, 38.0400
2019-03-08, 37.9900
2019-03-11, 38.6200
2019-03-12, 38.6200
2019-03-13, 38.8000
2019-03-14, 38.0300
2019-03-15, 38.0700
2019-03-18, 37.9800
2019-03-19, 38.2700
2019-03-20, 37.0000
2019-03-21, 37.3500
2019-03-22, 36.4400
2019-03-25, 36.7500
2019-03-26, 36.8700
2019-03-27, 36.6100
2019-03-28, 37.0600
2019-03-29, 37.1000
2019-04-01, 37.7600
2019-04-02, 37.8100
2019-04-03, 38.3900
2019-04-04, 38.7900
2019-04-05, 38.9400
2019-04-08, 39.0600
2019-04-09, 38.8600
2019-04-10, 39.2500
2019-04-11, 39.3300
2019-04-12, 39.7100
2019-04-15, 39.5700
2019-04-16, 39.6600
2019-04-17, 39.9900
2019-04-18, 40.3000
2019-04-22, 39.5000
2019-04-23, 39.8300
2019-04-24, 39.7200
2019-04-25, 39.1100
2019-04-26, 39.6800
2019-04-29, 40.0100
2019-04-30, 38.9500
2019-05-01, 38.7500
2019-05-02, 38.2500
2019-05-03, 38.8000
2019-05-06, 38.0900
2019-05-07, 38.5300
2019-05-08, 38.2100
2019-05-09, 37.5800
2019-05-10, 37.8900
2019-05-13, 36.5600
2019-05-14, 37.0400
2019-05-15, 37.3700
2019-05-16, 37.3800
2019-05-17, 37.0000
2019-05-20, 36.9700
2019-05-21, 37.1300
2019-05-22, 35.5500
2019-05-23, 35.1300
2019-05-24, 35.1200
2019-05-28, 34.8500
2019-05-29, 34.7900
2019-05-30, 34.8200
2019-05-31, 33.3400
2019-06-03, 33.7000
2019-06-04, 35.7300
2019-06-05, 35.8400
